,Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
10920,False,4.0,3.0,5.0,5.0,72.0,0,6,0,$0.00,0,0,9580
10921,False,4.0,4.0,2.0,1.0,32.667,0,2,0,$0.00,0,0,9581
10922,False,3.0,3.0,3.0,2.0,74.667,0,7,0,$0.00,0,0,9582
10923,False,1.0,1.0,2.0,2.0,277.833,0,16,1,$53366.00,1,2,9583
10924,False,1.0,1.0,4.0,4.0,220.167,1,1,2,$75184.00,1,3,9584
10925,False,4.0,3.0,4.0,4.0,39.333,0,1,0,$0.00,0,0,9585
10926,False,4.0,3.0,4.0,4.0,65.333,0,1,1,$8850.00,1,2,9586
10927,False,4.0,3.0,4.0,4.0,64.667,0,1,0,$0.00,0,0,9587
10928,False,1.0,1.0,3.0,1.0,192.0,0,3,3,$37358.00,0,3,9588
10929,False,3.0,2.0,4.0,4.0,154.0,0,11,0,$0.00,0,0,9589
10930,False,2.0,2.0,3.0,3.0,104.667,0,3,0,$0.00,0,0,9590
10931,False,5.0,4.0,4.0,5.0,19.333,1,1,0,$0.00,0,0,9591
10932,False,4.0,3.0,4.0,4.0,82.0,0,1,0,$0.00,0,0,9592
10933,False,4.0,4.0,2.0,4.0,16.667,0,5,0,$0.00,0,0,9593
10934,False,2.0,2.0,3.0,3.0,98.0,0,1,0,$0.00,0,0,9594
10935,False,1.0,1.0,1.0,1.0,267.5,0,33,0,$0.00,0,0,9595
10936,False,1.0,1.0,3.0,2.0,79.0,1,8,4,$7590.00,0,4,9596
10937,False,1.0,1.0,3.0,2.0,259.667,0,2,2,$46345.00,1,3,9597
10938,False,1.0,1.0,3.0,3.0,139.0,2,4,1,$1300.00,0,1,9598
10940,False,3.0,3.0,3.0,3.0,68.0,0,0,0,$0.00,0,0,9599
10941,False,4.0,3.0,2.0,4.0,23.333,0,0,0,$0.00,0,0,9600
10943,False,4.0,4.0,1.0,1.0,34.0,0,0,0,$0.00,0,0,9601
10945,False,1.0,2.0,1.0,1.0,141.333,0,2,1,$6550.00,0,1,9602
10946,False,3.0,2.0,4.0,3.0,60.0,0,2,0,$0.00,0,0,9603
10947,False,3.0,3.0,3.0,2.0,78.167,0,0,0,$0.00,1,1,9604
10948,False,2.0,1.0,4.0,4.0,129.0,1,13,2,$3575.00,0,2,9605
10950,False,4.0,4.0,3.0,2.0,54.667,0,3,0,$0.00,0,0,9606
10951,False,1.0,1.0,2.0,1.0,176.833,0,5,0,$0.00,1,1,9607
10954,False,3.0,2.0,3.0,2.0,101.667,0,11,1,$6000.00,1,2,9608
10955,False,4.0,3.0,4.0,3.0,30.667,1,3,1,$750.00,0,1,9609
10956,False,3.0,4.0,4.0,3.0,45.333,0,1,0,$0.00,0,0,9610
10957,False,4.0,5.0,3.0,2.0,4.0,0,1,0,$0.00,0,0,9611
10958,False,1.0,1.0,2.0,1.0,213.0,0,5,0,$0.00,1,1,9612
10959,False,5.0,5.0,2.0,1.0,10.667,0,0,0,$0.00,0,0,9613
10960,False,1.0,1.0,3.0,2.0,181.5,0,4,0,$0.00,0,0,9614
10962,False,5.0,5.0,4.0,4.0,22.0,0,7,0,$0.00,0,0,9615
10963,False,2.0,3.0,3.0,1.0,64.0,0,1,0,$0.00,0,0,9616
10965,False,3.0,2.0,3.0,3.0,46.667,3,4,3,$3900.00,0,3,9617
10966,False,2.0,2.0,4.0,4.0,92.667,0,0,0,$0.00,0,0,9618
10967,False,1.0,2.0,1.0,1.0,48.0,0,13,1,$1625.00,0,1,9619
10968,False,1.0,1.0,3.0,2.0,168.167,0,0,2,$21190.00,0,2,9620
10969,False,3.0,2.0,4.0,4.0,44.667,0,4,0,$0.00,0,0,9621
10970,False,3.0,2.0,4.0,4.0,97.0,0,2,1,$65750.00,1,2,9622
10972,False,4.0,4.0,3.0,3.0,54.667,0,1,0,$0.00,0,0,9623
10973,False,4.0,4.0,4.0,4.0,57.333,0,0,0,$0.00,0,0,9624
10974,False,1.0,1.0,1.0,1.0,192.667,0,6,1,$9700.00,0,1,9625
10975,False,3.0,3.0,3.0,2.0,68.0,0,0,0,$0.00,0,0,9626
10976,False,4.0,3.0,4.0,4.0,63.333,0,1,0,$0.00,0,0,9627
10977,False,4.0,4.0,3.0,2.0,26.0,1,7,1,$3900.00,0,1,9628
10978,False,2.0,2.0,2.0,2.0,106.0,0,6,1,$1625.00,0,1,9629
10979,False,2.0,2.0,2.0,1.0,121.0,0,1,0,$0.00,0,0,9630
10980,False,3.0,3.0,4.0,4.0,78.0,0,7,0,$0.00,0,0,9631
10981,False,3.0,4.0,3.0,2.0,28.0,0,4,0,$0.00,0,0,9632
10982,False,2.0,1.0,1.0,1.0,73.333,0,10,0,$0.00,0,0,9633
10983,False,3.0,4.0,3.0,1.0,34.0,0,5,0,$0.00,0,0,9634
10984,False,5.0,5.0,3.0,2.0,8.667,0,0,0,$0.00,0,0,9635
10985,False,3.0,4.0,4.0,3.0,53.333,0,8,0,$0.00,0,0,9636
10986,False,2.0,1.0,5.0,5.0,403.833,0,4,1,$82672.00,2,3,9637
10987,False,3.0,3.0,3.0,2.0,66.667,0,1,0,$0.00,0,0,9638
10988,False,4.0,4.0,5.0,5.0,18.0,0,6,0,$0.00,0,0,9639
10989,False,3.0,2.0,5.0,5.0,65.5,0,0,1,$4550.00,0,1,9640
10990,False,3.0,2.0,4.0,4.0,50.667,2,12,1,$1105.00,0,1,9641
10991,False,3.0,3.0,4.0,4.0,68.0,0,1,1,$1012.00,0,1,9642
10993,False,5.0,3.0,4.0,4.0,29.333,0,2,1,$1500.00,0,1,9643
10994,False,4.0,3.0,4.0,4.0,30.667,0,1,0,$0.00,0,0,9644
10995,False,3.0,4.0,4.0,3.0,51.333,0,4,1,$975.00,0,1,9645
10996,False,4.0,3.0,3.0,3.0,76.667,0,5,0,$0.00,0,0,9646
10997,False,4.0,3.0,4.0,3.0,40.0,0,0,0,$0.00,0,0,9647
10999,False,5.0,3.0,5.0,5.0,36.0,4,0,0,$0.00,0,0,9648
11000,False,4.0,4.0,4.0,4.0,51.333,0,2,0,$0.00,1,1,9649
11001,False,3.0,3.0,4.0,3.0,96.667,0,1,0,$0.00,0,0,9650
11002,False,3.0,2.0,4.0,4.0,50.667,3,3,0,$0.00,0,0,9651
11003,False,1.0,1.0,3.0,1.0,290.5,0,16,0,$0.00,0,0,9652
11004,False,2.0,1.0,5.0,5.0,92.0,0,0,3,$2925.00,1,4,9653
11005,False,4.0,3.0,4.0,3.0,78.0,0,5,1,$6606.00,0,1,9654
11006,False,5.0,3.0,5.0,5.0,29.333,2,1,0,$0.00,0,0,9655
11007,False,1.0,1.0,3.0,3.0,135.333,0,11,0,$0.00,0,0,9656
11008,False,3.0,4.0,2.0,1.0,38.0,0,1,0,$0.00,0,0,9657
11009,False,3.0,2.0,4.0,4.0,103.167,0,0,0,$0.00,0,0,9658
11010,False,3.0,2.0,4.0,4.0,67.333,5,5,3,$4270.00,0,3,9659
11011,False,3.0,3.0,2.0,1.0,58.167,0,7,1,$4550.00,0,1,9660
11012,False,4.0,2.0,4.0,4.0,46.0,2,1,1,$1300.00,0,1,9661
11013,False,2.0,3.0,3.0,4.0,92.0,0,1,1,$2200.00,0,1,9662
11014,False,3.0,3.0,4.0,3.0,75.333,0,0,0,$0.00,0,0,9663
11015,False,4.0,3.0,3.0,3.0,87.333,0,7,0,$0.00,0,0,9664
11016,False,3.0,2.0,4.0,3.0,43.333,0,7,3,$22100.00,0,3,9665
11017,False,1.0,1.0,2.0,4.0,107.333,0,1,0,$0.00,0,0,9666
11018,False,3.0,4.0,1.0,2.0,19.333,0,2,0,$0.00,0,0,9667
11021,False,4.0,2.0,4.0,5.0,43.333,0,1,0,$0.00,0,0,9668
11022,False,4.0,4.0,3.0,4.0,10.0,0,1,0,$0.00,0,0,9669
11023,False,3.0,2.0,3.0,4.0,44.0,0,0,0,$0.00,0,0,9670
11024,False,1.0,1.0,4.0,4.0,72.0,0,4,0,$0.00,0,0,9671
11026,False,2.0,2.0,2.0,3.0,51.333,0,8,0,$0.00,0,0,9672
11027,False,3.0,3.0,4.0,3.0,36.667,0,4,2,$4655.00,0,2,9673
11028,False,4.0,2.0,4.0,4.0,55.333,1,0,0,$0.00,0,0,9674
11029,False,2.0,1.0,5.0,5.0,70.667,2,1,1,$1300.00,0,1,9675
11030,False,4.0,5.0,4.0,3.0,12.0,0,0,0,$0.00,0,0,9676
11032,False,1.0,1.0,1.0,2.0,78.0,1,4,0,$0.00,0,0,9677
11033,False,4.0,4.0,4.0,4.0,25.333,0,0,0,$0.00,0,0,9678
11035,False,4.0,3.0,4.0,4.0,33.333,0,4,0,$0.00,0,0,9679
11036,False,4.0,3.0,5.0,5.0,32.667,1,0,0,$0.00,0,0,9680
11037,False,3.0,2.0,3.0,2.0,41.333,0,0,0,$0.00,0,0,9681
11038,False,2.0,1.0,4.0,3.0,75.667,0,1,0,$0.00,0,0,9682
11039,False,1.0,1.0,1.0,2.0,69.333,0,2,0,$0.00,0,0,9683
11040,False,1.0,1.0,3.0,4.0,119.333,0,10,0,$0.00,0,0,9684
11041,False,3.0,2.0,4.0,4.0,65.333,0,3,0,$0.00,0,0,9685
11042,False,3.0,2.0,4.0,5.0,47.333,0,2,0,$0.00,0,0,9686
11043,False,4.0,4.0,3.0,3.0,13.333,1,0,0,$0.00,0,0,9687
11044,False,2.0,2.0,4.0,3.0,54.667,2,7,0,$0.00,0,0,9688
11045,False,2.0,2.0,2.0,3.0,46.667,1,0,0,$0.00,0,0,9689
11046,False,4.0,3.0,3.0,4.0,22.0,0,1,0,$0.00,0,0,9690
11047,False,3.0,3.0,3.0,5.0,26.0,1,1,0,$0.00,0,0,9691
11048,False,2.0,3.0,2.0,3.0,39.333,0,2,0,$0.00,0,0,9692
11049,False,4.0,3.0,4.0,4.0,32.667,1,0,0,$0.00,0,0,9693
11050,False,1.0,1.0,3.0,3.0,84.667,0,12,0,$0.00,0,0,9694
11053,False,4.0,3.0,3.0,5.0,24.667,1,3,0,$0.00,0,0,9695
11054,False,3.0,4.0,2.0,4.0,10.667,0,0,0,$0.00,0,0,9696
11055,False,1.0,1.0,3.0,3.0,143.833,0,10,3,$4680.00,0,3,9697
11056,False,4.0,2.0,4.0,3.0,56.5,0,0,1,$1950.00,0,1,9698
11058,False,1.0,1.0,3.0,3.0,85.167,0,21,1,$39098.00,1,2,9699
11059,False,4.0,3.0,4.0,4.0,28.8,0,0,0,$0.00,0,0,9700
11060,False,3.0,4.0,2.0,2.0,22.667,0,1,0,$0.00,0,0,9701
11061,False,4.0,4.0,4.0,3.0,24.667,0,1,0,$0.00,0,0,9702
11062,False,5.0,4.0,5.0,5.0,18.0,1,0,0,$0.00,0,0,9703
11063,False,1.0,1.0,1.0,2.0,124.667,0,9,0,$0.00,0,0,9704
11065,False,1.0,2.0,1.0,2.0,52.667,0,6,0,$0.00,0,0,9705
11066,False,4.0,4.0,1.0,2.0,10.0,0,4,2,$2210.00,0,2,9706
11067,False,1.0,1.0,2.0,4.0,260.5,1,11,1,$13390.00,0,1,9707
11068,False,1.0,3.0,1.0,1.0,32.0,0,5,0,$0.00,0,0,9708
11070,False,1.0,1.0,1.0,2.0,98.0,1,2,1,$77740.00,0,1,9709
11071,False,1.0,2.0,1.0,2.0,66.667,0,7,0,$0.00,0,0,9710
11072,False,5.0,4.0,4.0,4.0,19.333,2,1,0,$0.00,0,0,9711
11073,False,4.0,2.0,4.0,4.0,48.0,0,0,0,$0.00,0,0,9712
11074,False,1.0,1.0,3.0,3.0,71.333,1,16,1,$543596.00,0,1,9713
11075,False,4.0,4.0,3.0,4.0,20.0,0,3,0,$0.00,0,0,9714
11077,False,4.0,3.0,3.0,5.0,22.667,0,0,0,$0.00,0,0,9715
11080,False,1.0,1.0,3.0,3.0,66.0,0,1,0,$0.00,0,0,9716
11081,False,5.0,4.0,4.0,4.0,26.0,1,1,0,$0.00,0,0,9717
11082,False,4.0,3.0,3.0,3.0,22.667,0,1,0,$0.00,0,0,9718
11083,False,4.0,4.0,3.0,3.0,18.667,0,5,0,$0.00,0,0,9719
11084,False,4.0,2.0,4.0,5.0,48.0,1,0,0,$0.00,0,0,9720
11085,False,2.0,1.0,4.0,4.0,119.667,2,4,1,$7605.00,0,1,9721
11086,False,3.0,3.0,3.0,3.0,32.667,1,2,2,$1950.00,0,2,9722
11090,False,2.0,1.0,4.0,3.0,70.0,0,5,1,$1300.00,0,1,9723
11091,False,5.0,5.0,5.0,5.0,7.333,2,4,0,$0.00,0,0,9724
11092,False,5.0,4.0,5.0,5.0,13.333,1,1,0,$0.00,0,0,9725
11093,False,1.0,2.0,1.0,1.0,39.333,0,9,0,$0.00,0,0,9726
11095,False,3.0,2.0,5.0,5.0,64.0,0,1,0,$0.00,0,0,9727
11096,False,3.0,4.0,3.0,2.0,18.0,0,2,0,$0.00,0,0,9728
11097,False,2.0,1.0,4.0,4.0,135.0,0,0,0,$0.00,0,0,9729
11098,False,1.0,1.0,1.0,2.0,223.0,0,21,0,$0.00,0,0,9730
11099,False,1.0,2.0,3.0,3.0,47.333,1,3,0,$0.00,0,0,9731
11100,False,3.0,3.0,3.0,4.0,24.667,0,0,0,$0.00,0,0,9732
11102,False,3.0,2.0,4.0,4.0,51.333,1,4,0,$0.00,0,0,9733
11103,False,2.0,1.0,5.0,5.0,135.667,0,3,0,$0.00,0,0,9734
11104,False,1.0,1.0,1.0,2.0,137.667,0,18,0,$0.00,0,0,9735
11105,False,2.0,1.0,4.0,4.0,70.667,0,17,1,$11375.00,0,1,9736
11106,False,4.0,4.0,3.0,2.0,18.667,0,3,1,$1300.00,0,1,9737
11107,False,3.0,2.0,4.0,4.0,58.0,2,7,0,$0.00,0,0,9738
11108,False,3.0,3.0,1.0,2.0,30.0,0,2,0,$0.00,0,0,9739
11109,False,2.0,2.0,4.0,4.0,58.667,0,9,0,$0.00,0,0,9740
11110,False,1.0,1.0,3.0,3.0,92.667,2,3,0,$0.00,0,0,9741
11112,False,1.0,1.0,3.0,3.0,89.333,0,8,1,$1690.00,0,1,9742
11113,False,1.0,2.0,3.0,3.0,40.667,0,0,0,$0.00,0,0,9743
11114,False,3.0,4.0,1.0,1.0,16.0,0,0,0,$0.00,0,0,9744
11115,False,4.0,3.0,5.0,5.0,34.667,0,5,3,$3055.00,0,3,9745
11117,False,5.0,3.0,5.0,5.0,32.0,1,1,0,$0.00,0,0,9746
11118,False,3.0,3.0,3.0,5.0,28.667,0,0,0,$0.00,0,0,9747
11119,False,4.0,3.0,4.0,4.0,36.0,0,0,0,$0.00,0,0,9748
11120,False,1.0,1.0,3.0,3.0,91.0,0,1,0,$0.00,0,0,9749
11121,False,2.0,2.0,2.0,2.0,48.667,0,1,0,$0.00,0,0,9750
11122,False,2.0,1.0,4.0,3.0,74.0,4,6,0,$0.00,0,0,9751
11123,False,1.0,1.0,3.0,3.0,74.333,1,2,1,$5428.00,0,1,9752
11124,False,5.0,4.0,4.0,3.0,22.0,0,3,0,$0.00,0,0,9753
11126,False,3.0,2.0,5.0,5.0,52.0,0,2,0,$0.00,0,0,9754
11127,False,5.0,5.0,3.0,4.0,7.333,0,0,0,$0.00,0,0,9755
11128,False,1.0,1.0,4.0,4.0,102.333,0,2,0,$0.00,0,0,9756
11129,False,4.0,3.0,3.0,4.0,20.0,0,1,0,$0.00,0,0,9757
11130,False,2.0,2.0,3.0,3.0,66.667,0,2,0,$0.00,0,0,9758
11131,False,3.0,3.0,5.0,5.0,30.667,0,0,0,$0.00,0,0,9759
11132,False,3.0,4.0,3.0,4.0,16.0,0,1,0,$0.00,0,0,9760
11133,False,2.0,2.0,4.0,3.0,62.0,0,2,1,$1495.00,0,1,9761
11136,False,1.0,2.0,1.0,2.0,67.333,0,12,0,$0.00,0,0,9762
11137,False,3.0,4.0,1.0,2.0,20.0,0,2,0,$0.00,0,0,9763
11139,False,1.0,1.0,1.0,2.0,91.667,0,2,0,$0.00,0,0,9764
11140,False,2.0,2.0,3.0,3.0,53.333,1,5,0,$0.00,0,0,9765
11141,False,3.0,2.0,3.0,5.0,66.667,0,0,0,$0.00,0,0,9766
11142,False,1.0,1.0,3.0,3.0,74.0,1,9,0,$0.00,0,0,9767
11143,False,1.0,1.0,2.0,4.0,68.667,1,4,0,$0.00,0,0,9768
11144,False,2.0,1.0,3.0,5.0,81.0,0,4,0,$0.00,0,0,9769
11145,False,2.0,1.0,1.0,2.0,84.0,0,9,0,$0.00,0,0,9770
11146,False,2.0,1.0,4.0,3.0,136.833,0,7,3,$184434.00,0,3,9771
11148,False,5.0,5.0,4.0,5.0,1.333,1,0,0,$0.00,0,0,9772
11149,False,1.0,1.0,1.0,2.0,101.0,0,10,0,$0.00,0,0,9773
11150,False,3.0,3.0,3.0,5.0,34.667,0,2,0,$0.00,0,0,9774
11151,False,3.0,3.0,4.0,5.0,30.0,0,1,0,$0.00,0,0,9775
11152,False,2.0,2.0,3.0,5.0,50.0,1,1,0,$0.00,0,0,9776
11153,False,5.0,4.0,4.0,5.0,18.667,0,1,0,$0.00,0,0,9777
11154,False,1.0,1.0,2.0,3.0,69.333,0,1,0,$0.00,0,0,9778
11155,False,5.0,3.0,4.0,4.0,38.667,0,2,0,$0.00,0,0,9779
11156,False,2.0,1.0,4.0,5.0,147.0,1,10,0,$0.00,0,0,9780
11157,False,4.0,4.0,2.0,4.0,14.0,0,0,0,$0.00,0,0,9781
11158,False,1.0,2.0,1.0,2.0,59.333,0,12,0,$0.00,0,0,9782
11159,False,3.0,3.0,2.0,4.0,22.667,0,0,0,$0.00,0,0,9783
11160,False,2.0,2.0,2.0,1.0,40.667,0,0,0,$0.00,0,0,9784
11161,False,3.0,3.0,3.0,3.0,34.0,0,4,0,$0.00,0,0,9785
11162,False,2.0,1.0,2.0,3.0,66.0,0,14,0,$0.00,0,0,9786
11163,False,3.0,2.0,2.0,4.0,40.667,0,2,0,$0.00,0,0,9787
11164,False,2.0,3.0,3.0,3.0,27.333,0,1,0,$0.00,0,0,9788
11165,False,3.0,3.0,3.0,3.0,38.667,0,15,0,$0.00,0,0,9789
11167,False,2.0,3.0,2.0,3.0,32.333,0,5,0,$0.00,0,0,9790
11168,False,2.0,3.0,2.0,4.0,23.333,1,0,0,$0.00,0,0,9791
11169,False,1.0,3.0,1.0,2.0,28.667,0,3,0,$0.00,0,0,9792
11170,False,2.0,1.0,1.0,2.0,76.667,0,12,0,$0.00,0,0,9793
11171,False,4.0,3.0,5.0,5.0,27.333,1,3,0,$0.00,0,0,9794
11172,False,4.0,3.0,2.0,4.0,26.0,0,3,0,$0.00,0,0,9795
11174,False,3.0,3.0,2.0,2.0,36.667,0,8,0,$0.00,0,0,9796
11175,False,1.0,1.0,2.0,3.0,132.333,3,18,0,$0.00,0,0,9797
11176,False,2.0,1.0,4.0,5.0,76.0,0,0,0,$0.00,0,0,9798
11179,False,1.0,2.0,1.0,2.0,59.333,0,4,0,$0.00,0,0,9799
11180,False,2.0,2.0,3.0,4.0,47.333,1,1,0,$0.00,0,0,9800
11182,False,2.0,2.0,2.0,3.0,44.667,0,8,0,$0.00,0,0,9801
11183,False,4.0,3.0,4.0,3.0,20.667,0,0,0,$0.00,0,0,9802
11184,False,2.0,1.0,2.0,3.0,87.333,0,5,0,$0.00,0,0,9803
11185,False,2.0,3.0,1.0,2.0,29.333,0,2,0,$0.00,0,0,9804
11186,False,5.0,5.0,2.0,3.0,1.333,0,0,0,$0.00,0,0,9805
11187,False,1.0,2.0,3.0,5.0,40.667,0,0,0,$0.00,0,0,9806
11189,False,5.0,5.0,2.0,3.0,4.667,0,1,0,$0.00,0,0,9807
11190,False,4.0,4.0,3.0,3.0,18.667,0,0,0,$0.00,0,0,9808
11191,False,3.0,3.0,2.0,2.0,35.333,2,7,0,$0.00,0,0,9809
11193,False,1.0,1.0,3.0,3.0,92.667,0,4,0,$0.00,0,0,9810
11194,False,3.0,2.0,5.0,5.0,47.333,0,1,0,$0.00,0,0,9811
11195,False,1.0,1.0,1.0,1.0,250.333,1,24,0,$0.00,0,0,9812
11196,False,2.0,2.0,3.0,3.0,62.0,0,6,2,$2210.00,0,2,9813
11197,False,1.0,1.0,1.0,1.0,149.333,0,28,2,$89993.00,0,2,9814
11198,False,1.0,1.0,3.0,5.0,163.0,0,0,0,$0.00,0,0,9815
11199,False,1.0,1.0,2.0,3.0,148.0,0,13,1,$40463.00,0,1,9816
11200,False,1.0,1.0,3.0,4.0,72.667,0,2,0,$0.00,1,1,9817
11201,False,3.0,3.0,1.0,2.0,33.333,0,3,0,$0.00,0,0,9818
11202,False,1.0,1.0,3.0,4.0,123.667,0,7,1,$23920.00,0,1,9819
11203,False,2.0,2.0,3.0,3.0,54.0,0,6,0,$0.00,0,0,9820
11205,False,3.0,4.0,1.0,1.0,16.0,0,1,0,$0.00,0,0,9821
11206,False,1.0,1.0,3.0,2.0,196.667,0,12,2,$251686.00,0,2,9822
11207,False,5.0,3.0,5.0,5.0,22.667,0,0,0,$0.00,0,0,9823
11208,False,3.0,3.0,3.0,5.0,22.667,2,1,0,$0.00,0,0,9824
11209,False,5.0,5.0,2.0,3.0,6.0,0,2,0,$0.00,0,0,9825
11210,False,1.0,2.0,1.0,2.0,48.667,0,2,0,$0.00,0,0,9826
11211,False,3.0,2.0,4.0,4.0,47.333,0,1,0,$0.00,0,0,9827
11212,False,2.0,1.0,4.0,5.0,76.667,1,9,0,$0.00,0,0,9828
11213,False,3.0,3.0,3.0,3.0,36.0,0,2,0,$0.00,0,0,9829
11214,False,4.0,3.0,3.0,4.0,25.333,0,2,0,$0.00,0,0,9830
11215,False,1.0,1.0,3.0,4.0,202.0,0,2,1,$14138.00,0,1,9831
11216,False,4.0,3.0,4.0,4.0,26.0,0,3,0,$0.00,0,0,9832
11219,False,1.0,1.0,2.0,3.0,105.333,1,10,0,$0.00,0,0,9833
11220,False,1.0,1.0,1.0,1.0,159.0,3,18,0,$0.00,0,0,9834
11223,False,1.0,1.0,3.0,4.0,90.667,1,7,0,$0.00,0,0,9835
11224,False,3.0,3.0,2.0,4.0,30.667,0,2,0,$0.00,0,0,9836
11225,False,4.0,4.0,2.0,4.0,10.667,0,2,0,$0.00,0,0,9837
11226,False,4.0,2.0,4.0,3.0,64.0,0,2,0,$0.00,0,0,9838
11227,False,2.0,1.0,3.0,3.0,72.0,0,2,1,$1950.00,0,1,9839
11228,False,1.0,1.0,2.0,3.0,121.167,0,2,1,$4550.00,0,1,9840
11229,False,4.0,3.0,3.0,3.0,32.0,0,0,0,$0.00,0,0,9841
11230,False,1.0,2.0,1.0,1.0,46.667,0,19,1,$10000.00,0,1,9842
11232,False,1.0,1.0,3.0,3.0,117.667,0,4,0,$0.00,0,0,9843
11233,False,1.0,2.0,1.0,2.0,58.0,0,3,0,$0.00,0,0,9844
11234,False,1.0,1.0,4.0,4.0,123.333,1,8,2,$205173.00,1,3,9845
11235,False,3.0,2.0,3.0,3.0,55.333,0,3,0,$0.00,0,0,9846
11237,False,4.0,4.0,3.0,3.0,9.333,0,1,0,$0.00,0,0,9847
11239,False,3.0,4.0,1.0,2.0,20.667,0,2,0,$0.00,0,0,9848
11240,False,1.0,2.0,3.0,3.0,43.333,0,0,0,$0.00,0,0,9849
11241,False,2.0,3.0,3.0,4.0,34.667,1,0,0,$0.00,0,0,9850
11242,False,1.0,2.0,1.0,2.0,57.333,0,6,0,$0.00,0,0,9851
11243,False,1.0,1.0,2.0,2.0,193.167,1,16,0,$0.00,0,0,9852
11244,False,2.0,2.0,4.0,4.0,44.0,1,2,0,$0.00,0,0,9853
11245,False,2.0,2.0,3.0,3.0,51.333,0,3,0,$0.00,0,0,9854
11246,False,2.0,3.0,1.0,2.0,24.667,0,1,0,$0.00,0,0,9855
11247,False,4.0,3.0,2.0,3.0,37.333,0,2,0,$0.00,0,0,9856
11248,False,2.0,1.0,2.0,3.0,80.0,0,2,0,$0.00,0,0,9857
11249,False,4.0,4.0,3.0,3.0,11.333,0,3,2,$2210.00,0,2,9858
11250,False,5.0,3.0,5.0,5.0,10.667,0,0,0,$0.00,0,0,9859
11251,False,4.0,4.0,3.0,3.0,20.0,1,0,0,$0.00,0,0,9860
11252,False,1.0,2.0,1.0,2.0,39.333,0,10,0,$0.00,0,0,9861
11253,False,1.0,1.0,2.0,3.0,105.333,4,26,3,$178555.00,1,4,9862
11254,False,2.0,2.0,3.0,3.0,13.333,0,0,0,$0.00,0,0,9863
11255,False,4.0,3.0,3.0,4.0,7.333,3,0,0,$0.00,0,0,9864
11256,False,3.0,2.0,4.0,5.0,46.0,0,0,0,$0.00,0,0,9865
11257,False,1.0,1.0,3.0,3.0,86.0,0,3,0,$0.00,0,0,9866
11258,False,1.0,1.0,3.0,3.0,91.667,1,0,1,$6013.00,0,1,9867
11259,False,5.0,4.0,3.0,4.0,2.667,0,0,0,$0.00,0,0,9868
11260,False,1.0,1.0,4.0,4.0,122.667,2,34,2,$31850.00,1,3,9869
11261,False,4.0,4.0,4.0,4.0,265.0,0,0,2,$4355.00,0,2,9870
11262,False,5.0,4.0,4.0,5.0,16.667,0,0,0,$0.00,0,0,9871
11263,False,2.0,2.0,2.0,3.0,61.333,3,1,0,$0.00,0,0,9872
11264,False,3.0,2.0,4.0,4.0,14.667,0,0,0,$0.00,0,0,9873
11265,False,2.0,2.0,4.0,5.0,9.333,1,0,0,$0.00,0,0,9874
11266,False,5.0,5.0,3.0,3.0,0.667,2,5,0,$0.00,0,0,9875
11267,False,2.0,2.0,2.0,3.0,52.667,0,3,0,$0.00,0,0,9876
11268,False,2.0,2.0,3.0,4.0,46.667,1,2,0,$0.00,1,1,9877
11269,False,4.0,3.0,4.0,5.0,8.667,1,1,0,$0.00,0,0,9878
11270,False,5.0,4.0,2.0,3.0,18.0,0,0,0,$0.00,0,0,9879
11272,False,2.0,2.0,3.0,3.0,39.333,0,3,0,$0.00,0,0,9880
11275,False,4.0,4.0,2.0,3.0,20.0,0,5,0,$0.00,0,0,9881
11277,False,1.0,1.0,2.0,3.0,91.333,0,9,0,$0.00,0,0,9882
11278,False,5.0,5.0,2.0,4.0,7.333,0,1,0,$0.00,0,0,9883
11279,False,1.0,1.0,3.0,3.0,112.667,0,13,0,$0.00,0,0,9884
11280,False,2.0,1.0,4.0,5.0,103.333,2,8,0,$0.00,0,0,9885
11281,False,3.0,2.0,4.0,4.0,13.333,0,0,0,$0.00,0,0,9886
11282,False,2.0,1.0,4.0,5.0,32.0,0,2,0,$0.00,0,0,9887
11283,False,1.0,1.0,2.0,2.0,69.333,1,9,0,$0.00,0,0,9888
11284,False,4.0,4.0,4.0,5.0,2.0,0,0,0,$0.00,0,0,9889
11285,False,2.0,2.0,3.0,3.0,46.667,1,1,0,$0.00,0,0,9890
11287,False,3.0,3.0,3.0,3.0,25.333,0,10,0,$0.00,0,0,9891
11288,False,3.0,2.0,4.0,4.0,58.667,1,2,0,$0.00,0,0,9892
11290,False,4.0,4.0,3.0,3.0,20.667,1,0,0,$0.00,0,0,9893
11291,False,2.0,2.0,2.0,2.0,43.333,0,1,0,$0.00,0,0,9894
11292,False,4.0,2.0,5.0,5.0,13.333,0,0,0,$0.00,0,0,9895
11293,False,4.0,4.0,4.0,5.0,1.333,0,0,0,$0.00,0,0,9896
11294,False,2.0,2.0,3.0,3.0,47.667,0,5,1,$4550.00,0,1,9897
11296,False,3.0,4.0,4.0,4.0,18.0,0,3,0,$0.00,0,0,9898
11297,False,1.0,2.0,1.0,2.0,42.0,0,5,0,$0.00,0,0,9899
