,Provider State,Provider Zip Code
0,AL,35601
1,AL,36083
2,AL,35502
3,AL,36518
4,AL,35550
5,AL,35801
6,AL,35553
7,AL,35442
8,AL,35622
9,AL,36607
10,AL,35160
11,AL,35121
12,AL,36904
13,AL,35950
14,AL,35570
15,AL,36853
16,AL,36604
17,AL,36613
18,AL,36033
19,AL,35904
20,AL,35125
21,AL,36272
22,AL,36801
23,AL,36037
24,AL,35010
25,AL,36360
26,AL,35042
27,AL,36460
28,AL,36608
29,AL,36420
30,AL,36110
31,CO,80501
32,CO,80919
33,CO,80004
34,CO,80211
35,CO,80228
36,CO,80904
37,CO,80120
38,CO,81650
39,FL,32092
40,FL,34442
41,FL,34236
42,FL,33025
43,GA,30471
44,GA,30041
45,GA,31407
46,MA,1902
47,KS,66725
48,IA,51346
49,IA,51334
50,IA,51566
51,IA,51529
52,IA,51025
53,IA,50436
54,IA,51246
55,IA,52241
56,IA,52627
57,IA,50638
58,IA,51237
59,IA,50616
60,IA,52172
61,IA,52625
62,IA,50112
63,IA,52151
64,IA,50021
65,MN,55804
66,IA,50674
67,IA,52742
68,IA,52632
69,KS,66762
70,IA,52537
71,NY,10924
72,KS,66002
73,KS,66044
74,KS,66524
75,KS,67502
76,KS,66502
77,KS,66614
78,KS,67439
79,KS,67361
80,KS,66043
81,KS,66111
82,KS,66739
83,KS,67665
84,KS,67530
85,KS,67045
86,KS,67337
87,KS,67039
88,KS,67052
89,OH,45891
90,KS,66757
91,KS,66060
92,KS,67601
93,KS,67901
94,KS,66066
95,KS,66067
96,KS,67548
97,KS,67801
98,KS,67730
99,KS,66763
100,KS,67505
101,KS,67063
102,KS,66533
103,OR,97405
105,KS,67029
106,KS,67156
107,KY,41075
108,KY,42071
109,KY,40743
110,KY,40205
111,KY,40218
112,KY,41822
113,KY,41653
114,KY,40004
115,KY,42167
116,KY,42240
117,KY,41522
118,KY,42141
119,KY,42029
120,KY,42303
121,KY,40245
122,KY,41101
123,LA,70806
124,LA,70748
125,LA,71291
126,LA,70458
127,LA,70121
128,LA,70128
129,LA,70461
130,LA,71334
131,LA,70068
132,LA,70071
133,LA,70003
135,LA,71449
136,LA,70570
137,LA,70301
138,LA,70072
139,LA,70764
140,LA,71106
141,LA,71203
143,LA,70811
144,LA,71295
145,LA,70538
147,LA,71360
148,LA,71232
149,LA,71263
150,LA,71222
151,LA,71269
152,LA,71118
153,LA,70808
155,LA,70601
156,LA,70119
158,LA,70663
159,LA,70392
160,PA,19035
161,ME,4938
162,MD,21550
163,ME,4943
164,ME,4210
165,ME,4649
166,ME,4364
167,ME,4743
168,MD,20815
169,MD,21211
170,MD,21212
171,MD,21215
172,MD,20850
173,MD,21802
174,MD,21157
175,MD,21851
176,MD,21222
177,MD,20744
178,MD,21784
179,MD,20782
180,MD,21713
181,MD,20906
182,MD,20735
183,MD,21224
184,MD,20854
185,MD,21228
186,MD,21853
187,MD,21220
188,MD,20721
189,MD,21050
190,MD,21911
193,MD,20783
194,MD,21613
195,MD,21701
196,MD,21133
198,MD,21229
199,MD,21502
200,MD,20814
201,MD,21032
202,MD,21620
203,MD,21403
204,MD,20716
206,MD,20688
208,MD,20678
209,MD,21037
211,MD,20774
213,MD,21771
214,MD,21216
215,MD,20695
216,MD,21030
217,MA,2766
218,MA,2420
219,MA,2188
220,MA,2184
221,MA,1420
222,MA,1923
224,MA,1001
225,MA,1906
226,MA,2138
227,MA,1440
228,MA,1020
229,MA,2081
230,MA,1851
231,MA,2532
232,MA,1752
233,MA,2062
234,MA,2346
235,MA,2657
236,MA,2780
237,MA,2189
238,MA,2493
239,MA,1501
240,MA,2176
241,MA,2767
242,MA,1960
243,MA,1240
244,MA,2135
245,MA,1835
246,MA,1450
247,MA,1773
248,MI,49635
249,MI,49707
250,MI,48842
251,MI,48193
252,MI,49783
253,MI,48076
254,MI,49423
255,MI,49456
256,MI,48192
257,MI,49544
258,MI,48207
260,MI,48654
261,MI,48212
262,MI,49684
263,MI,48823
264,MI,48629
265,MI,48631
266,MI,48154
267,MI,49664
268,MI,48034
269,MI,48085
270,MI,48442
271,MI,48065
272,MN,56208
273,MN,55303
274,MN,55110
275,MN,55343
276,MN,55102
277,MN,56560
278,MN,56143
279,MN,56071
280,MN,55313
281,MN,56001
282,MS,38701
283,MS,39654
284,MS,38930
285,MS,38703
286,MS,38637
287,MS,39056
288,MO,63944
289,MO,63301
290,MO,64601
291,MO,64485
292,MO,64050
293,TX,79601
294,VA,24083
295,NE,69341
296,NE,68901
297,NE,68727
298,NE,68632
299,NE,68003
300,NE,69165
301,NE,68930
302,NE,68028
303,NE,68462
304,NJ,7716
305,NJ,7055
306,NJ,7016
307,NJ,8701
308,NJ,7480
309,NJ,8817
311,NJ,7410
312,NM,88005
313,NM,87111
314,NM,87801
315,NM,87109
316,NM,87108
317,NY,10550
318,NY,12564
319,NY,10701
320,NY,10002
321,NY,11201
322,NY,12020
323,NY,11717
324,NY,10465
325,NY,12010
326,NY,12561
327,NY,13760
328,NC,27834
329,NC,28901
330,NC,27893
331,OH,45458
332,OH,44408
333,OH,44224
334,OH,45760
335,OH,45406
336,OH,43016
337,OH,44146
338,OH,44440
339,OH,44515
340,OH,45439
341,OH,45660
342,OH,45804
343,OH,43130
344,OH,43138
345,OH,44632
346,OH,45224
347,OH,43616
348,OH,45628
349,OH,44708
350,OH,43558
351,OH,43050
352,OH,44839
353,OH,44641
354,OK,73554
355,OK,73801
356,OK,73107
357,OK,73052
358,OK,74354
359,OK,74631
361,OR,97030
362,OR,97220
363,OR,97504
364,OR,97224
365,PA,17566
366,PA,17044
367,PA,16901
368,PA,15243
369,PA,17857
370,PA,18330
371,PA,19002
372,PA,18013
373,PA,18436
374,PA,18052
375,PA,19150
376,PA,18940
377,TX,77030
378,TX,78014
379,AL,36535
380,AL,36092
381,AL,35473
382,AL,35045
383,AL,35631
384,AL,35611
385,AL,36427
387,AL,35674
388,AL,35127
389,AL,35206
390,AL,35768
391,AL,36925
392,AL,35150
393,AL,36116
394,AL,35111
395,AL,35653
397,AL,36106
398,AL,35210
400,AL,36264
402,AL,35020
403,AL,35957
404,AL,35952
406,AL,36701
407,AL,35077
408,AL,36526
409,AL,36066
410,AL,35217
411,AL,36605
412,AL,35205
416,AL,36323
417,AL,35055
418,AL,35234
419,AL,36603
420,AL,36401
421,AL,36854
424,AL,36756
425,AL,35476
426,AL,36266
427,AL,35481
428,AL,36078
429,AL,36340
430,AL,35563
432,AL,35582
433,AL,35214
434,AL,35226
435,AL,35976
438,AL,35603
439,AL,36862
440,AL,35023
441,AL,36532
442,AL,35954
444,AL,35228
446,AL,36079
448,AL,36748
449,AL,36027
450,AL,35961
451,AL,35072
452,AL,35504
453,AL,36617
455,AL,36467
456,AL,36331
457,AL,35901
458,AL,35999
459,AL,36784
460,AL,36863
462,AL,35758
463,AL,35592
464,AL,35960
465,AL,35071
466,AL,36203
467,AL,35650
468,AL,36251
469,AL,36274
470,AL,35215
471,AL,35805
473,AL,36502
474,AL,35016
475,AL,35007
476,AL,35630
477,AL,35244
478,AL,36302
481,AL,35967
482,AL,35555
483,AL,35565
484,AL,35211
485,AL,35905
486,AL,36867
487,AL,36089
488,AL,35462
489,AL,36305
491,AL,35962
492,AL,36732
494,AL,36703
496,AL,36207
498,AL,35204
499,AL,36522
501,AR,72956
502,AZ,85247
503,AK,99762
504,AK,99504
505,AK,99664
506,AK,99574
507,AR,72205
508,AK,99801
509,AR,71957
510,AK,99615
511,AR,72150
512,AR,72904
513,AR,71667
516,AL,36567
517,AL,35128
518,AR,72801
519,CA,91764
520,CA,95240
521,AR,72833
522,CA,95969
523,CA,93654
524,CA,90201
525,CA,92504
526,CA,95490
527,CA,92805
528,CA,90061
529,CA,91790
530,CA,90025
531,CA,94109
532,CA,95054
533,AZ,85260
534,CA,91103
535,CA,94024
536,CA,91776
537,CA,93720
538,CA,91750
539,CA,91042
540,AR,71854
542,CA,90026
543,AR,71665
544,AR,72086
545,AR,72104
546,CA,92506
547,CA,90404
548,CA,95348
549,CA,91942
550,AL,35953
551,AR,71832
552,CA,90732
553,CA,90806
554,CA,92102
555,CA,95603
556,AR,72034
557,AR,72432
558,CA,91768
559,AZ,86047
560,CA,91950
561,AZ,85351
562,AR,72401
563,AR,72653
564,CA,94556
565,AZ,85050
566,AZ,85364
567,CA,94040
568,CA,92832
569,AK,99833
570,CA,91205
571,AZ,85040
572,AZ,85029
573,CA,94509
574,AR,72442
575,AR,71635
577,CA,91214
578,CA,91107
579,AR,72601
580,CA,92802
582,CA,91204
583,CA,95695
584,CA,94609
585,CA,90033
586,AZ,85015
587,AZ,85718
588,AZ,85338
589,CA,92373
590,CA,95405
592,CA,95608
593,AZ,85382
595,CA,90036
596,AR,72450
597,CA,91733
598,CA,91706
599,AZ,85032
600,CA,91740
601,CA,94903
602,AR,72834
603,AZ,85016
604,AL,36310
606,CA,92123
607,AZ,85712
608,CA,90042
609,CA,91344
610,AR,71901
611,CA,95945
612,CA,90301
613,AZ,85048
614,CA,90006
615,CA,91762
617,AR,72342
618,AR,72023
619,CA,91711
620,CA,93105
621,CA,90011
622,CA,95991
623,AR,72204
624,CA,90502
625,CA,90016
627,CA,91607
629,AL,35763
631,AL,36693
632,AR,72635
633,CA,91977
634,CA,91040
635,AZ,86322
636,AR,71655
637,CA,95926
638,CA,91506
639,AR,72335
641,CA,92110
642,CA,94602
643,CA,95207
644,CA,90034
645,CA,92139
646,CA,95336
647,AZ,86001
648,AZ,85268
650,CA,95632
651,CA,93726
652,CA,92024
653,CA,90240
654,CA,95822
655,AZ,85323
656,CA,95350
657,CA,91010
658,CA,90046
659,CA,93657
660,CA,92103
661,CA,90602
662,CA,92404
663,CA,95425
664,CA,95366
665,AZ,86314
666,AR,72472
667,CA,95340
669,AR,72761
670,CA,90706
671,AR,72560
672,CA,93950
673,CA,91775
674,AL,35235
675,AR,71852
676,AZ,85205
678,CA,95688
679,CA,93277
682,AR,72923
683,AR,71913
684,CA,90029
685,CA,91754
687,CA,90717
688,CA,90048
689,AZ,86406
690,AR,72160
692,AL,36107
693,AR,71603
694,AR,71701
695,AR,71653
696,CA,95014
697,CA,95501
698,CA,93401
699,CA,90814
700,AZ,85374
701,AR,72712
702,CA,90606
703,AZ,85340
705,CA,92105
707,CA,94610
708,CA,90503
709,CA,93638
711,CA,94015
713,CA,91020
715,CA,90631
716,AR,72113
717,CA,95128
718,CA,91770
719,CA,92543
720,CA,94115
721,CA,90230
722,AZ,85635
723,CA,94116
726,CA,91206
728,AR,72762
729,CA,91941
731,AZ,85719
732,CA,90805
733,CA,93454
734,CA,95124
735,CA,93023
736,CA,90019
737,AR,71730
739,CA,92780
740,AZ,85120
741,CA,93610
743,CA,95616
744,CA,92262
745,CA,91342
746,CA,92411
747,CA,90723
748,CA,95355
750,AR,72315
751,CA,94952
752,CA,93637
754,AZ,86401
756,AR,72437
757,AR,72921
758,CA,92835
759,CA,91304
760,CA,91016
763,AZ,85602
764,AR,72112
765,CA,95472
766,AR,72064
767,AZ,85224
768,CA,92705
769,CA,94565
770,CA,90804
771,CA,94611
772,CA,92627
773,CA,92509
774,AR,71943
775,CA,90023
776,CA,90701
777,AK,99669
778,AL,35406
779,AR,72513
780,AZ,86326
782,AR,71801
784,AR,72126
785,AR,72040
786,CA,92025
787,CA,93706
788,AZ,86305
789,CA,95816
790,AL,36109
791,AL,35806
793,AR,72404
795,AR,72042
798,CA,95691
801,CA,93631
802,AR,72543
803,AL,36265
804,CA,92653
805,AR,72764
806,AR,72830
807,AZ,85206
808,CA,94705
810,AK,99686
812,CA,91105
813,CA,90803
814,AZ,85710
815,CA,95841
818,AZ,86442
820,CA,94901
821,CA,94044
824,AR,72650
825,AR,71909
826,AR,72753
827,CA,92392
828,AZ,85254
829,AZ,85020
830,CA,95010
831,AZ,85008
832,CA,92879
834,AL,35802
836,AR,71953
837,CA,91723
838,CA,93263
839,CA,90650
840,CA,96001
841,AR,72641
842,AR,72927
843,CA,94521
846,AL,35242
847,AR,72455
848,CA,94549
850,CA,93257
852,AZ,85373
853,AZ,85713
854,CA,90262
855,CA,92804
856,CA,90720
857,AR,71742
858,CA,96094
861,CA,92399
863,AL,36022
864,CA,91763
865,CA,91945
867,CA,90057
868,CA,90247
869,CA,93292
870,AR,72501
871,AZ,85546
872,AR,72110
873,AZ,85363
874,AR,72143
875,AR,72903
879,AR,72015
880,CA,95361
881,AR,71671
887,CA,95966
889,AL,35810
891,CA,92503
893,CA,95242
894,AR,71857
897,AZ,85257
899,AZ,85614
900,AZ,85282
902,AZ,85306
903,CA,94589
904,AR,72301
906,CA,90810
907,CA,92840
908,AR,72024
909,CA,91423
910,AR,71861
912,AR,71602
914,CA,92843
915,CA,95661
916,CA,90066
917,AR,72206
918,CA,93725
921,CA,94577
923,AR,72058
924,AR,72758
925,AZ,86351
926,AL,36695
928,CA,92586
929,AZ,85901
930,AR,72634
931,CA,94523
933,AR,72223
934,AZ,85375
938,CA,93727
939,AL,35757
940,AZ,85345
942,AR,71923
944,CA,95824
946,CA,90802
947,CA,95112
950,CA,92571
952,AL,36303
953,AZ,85255
954,AZ,86301
956,AL,35634
958,AZ,85501
959,AR,72088
961,AZ,85381
962,AZ,85204
963,AR,72714
964,CA,95338
965,AZ,85704
966,AZ,85714
967,CA,91007
968,AR,72396
969,CA,94806
970,CA,95667
971,CA,93901
972,CO,80222
975,CA,95476
976,CA,95062
977,CA,92354
978,CA,92021
979,CA,95076
982,AR,72046
983,CA,94536
984,CA,94501
986,CA,90018
988,CA,93612
990,CA,96002
991,AR,72936
992,CA,90027
995,CA,91364
996,CA,91360
998,AR,72032
999,CA,90640
1000,CA,90037
1005,CA,90255
1011,CA,91201
1013,CA,94545
1016,AZ,85251
1018,CA,90065
1023,CA,92071
1024,AZ,85208
1026,CA,95482
1027,CA,91356
1028,CA,92020
1029,AR,72740
1031,CA,93940
1032,CA,92647
1033,CA,92335
1035,CA,95117
1037,CA,95050
1039,CA,94533
1040,CA,93003
1045,CA,95129
1046,CA,92407
1050,AR,72703
1051,CA,92037
1052,CA,92056
1053,AR,72114
1054,AL,35051
1055,AR,72021
1057,CA,93703
1058,AR,72076
1059,AL,35209
1060,CA,90815
1061,AR,72756
1062,AR,72022
1063,AR,72519
1065,CA,91767
1069,AR,72632
1070,CA,93534
1075,CA,90813
1078,AL,36442
1079,CA,91910
1081,CA,96080
1085,CA,94595
1086,AL,36344
1087,CA,94598
1089,CA,91402
1091,CA,94546
1093,CA,91321
1094,AZ,85297
1095,AL,35740
1097,AK,99603
1098,CA,95380
1100,CA,93635
1104,CA,95070
1105,AR,72616
1106,AL,36507
1107,AR,72212
1108,CA,91803
1109,AL,35022
1112,AL,35645
1113,AZ,85014
1114,AL,36869
1117,CA,90660
1118,CA,94541
1119,CA,92868
1120,AK,99901
1122,CA,91786
1127,CA,90035
1129,AZ,85258
1130,AR,72715
1133,AR,72512
1134,AR,71958
1135,AL,36527
1136,CA,92624
1137,CA,93274
1138,CA,94117
1139,AR,72081
1143,AR,72476
1144,AR,72116
1145,CA,92544
1149,CA,94704
1152,AL,36104
1153,CA,90620
1154,AL,35594
1157,CA,90638
1158,CA,90017
1159,AR,71654
1160,AZ,85302
1164,AR,72933
1165,CA,95032
1172,CA,91722
1174,CA,95030
1177,AZ,85122
1178,CA,94563
1180,CA,91307
1181,CA,92707
1182,AZ,85006
1183,CA,91320
1184,CA,95630
1185,AL,35803
1186,CA,93230
1187,AL,36541
1188,CA,90242
1189,AR,72687
1190,CA,90302
1193,AR,72120
1194,CA,92841
1195,CA,94578
1197,AK,99752
1198,CA,91731
1199,CA,93060
1200,CA,92376
1205,CA,92111
1206,AK,99701
1209,AR,72053
1210,AR,72117
1215,CA,90405
1217,CA,92663
1218,CA,93458
1221,CA,94519
1222,CA,94122
1223,CA,92264
1226,CA,94506
1227,AR,72461
1229,AR,72101
1230,AR,72556
1231,CA,90603
1233,AR,72031
1235,CA,95407
1238,CA,96130
1240,CO,80033
1243,CA,93304
1246,AR,72823
1247,CA,92346
1249,CA,95307
1250,AR,72908
1251,AR,72901
1252,CA,93436
1253,CA,94087
1254,AR,72949
1256,CA,91335
1257,CA,94301
1259,CA,95453
1260,AZ,85021
1262,AL,36744
1263,AZ,85755
1267,AL,36040
1268,CA,95360
1272,AR,72958
1273,CA,94030
1274,CA,95642
1275,AR,72211
1276,CA,95819
1280,CA,91605
1282,AR,72118
1283,AZ,85013
1286,CA,95037
1292,CA,95825
1293,AZ,85541
1294,CA,92028
1295,CA,94403
1297,AZ,86403
1298,CA,94804
1301,CA,95020
1302,CA,95624
1306,CA,92374
1307,CA,90807
1308,AR,72521
1310,CA,90505
1311,AR,72853
1312,CA,95116
1313,CA,94904
1317,AR,71822
1319,AZ,85201
1322,AZ,85929
1324,CA,90740
1326,AR,71860
1327,CA,93618
1331,CA,92336
1334,CA,93906
1343,CA,95204
1344,CA,93721
1346,CA,91801
1347,CA,91406
1351,CA,92118
1353,CA,91601
1359,CA,93033
1360,AZ,85741
1362,AZ,85607
1365,AR,71753
1366,AL,36049
1368,CA,94544
1373,CA,95125
1378,AR,72370
1379,AL,35549
1380,CA,94112
1385,CA,91766
1386,CA,94591
1396,CA,93625
1397,CA,94558
1399,AZ,85643
1402,AZ,85042
1405,CA,95367
1407,CA,95602
1408,CA,95023
1411,AR,72422
1414,CA,91411
1415,CA,94550
1416,CA,94028
1417,CA,94022
1418,AR,72855
1419,CA,90015
1420,AZ,85301
1425,AR,72360
1426,AZ,85304
1428,AL,36802
1429,AL,36830
1432,AZ,85308
1434,CA,91732
1435,AZ,85283
1438,CA,95382
1441,CA,95249
1442,AZ,85012
1448,CO,80304
1451,CA,94621
1455,CA,94619
1461,AK,99835
1462,CA,92582
1465,AL,36108
1467,CA,92313
1469,AR,72202
1473,CA,90043
1474,AR,72364
1475,CA,95404
1478,CA,95503
1481,AR,71638
1482,AR,72704
1484,CA,93710
1488,CA,90250
1491,CO,80907
1493,CA,92683
1494,CA,94520
1496,CO,80303
1497,CO,80525
1499,CO,80224
1503,CO,81501
1504,CO,80917
1505,CO,81428
1507,CO,80205
1509,CO,80113
1515,CA,91202
1516,CA,93463
1518,CA,91343
1521,CA,95540
1527,CA,91311
1528,CA,91405
1530,CA,93030
1532,CA,93301
1533,CA,95531
1536,CA,91773
1543,CA,93536
1550,CA,90039
1557,CA,91780
1558,CA,94538
1559,CA,93215
1563,CA,94803
1565,CA,90280
1571,CA,94566
1579,CA,93930
1592,CA,92505
1594,CA,93662
1599,CA,94118
1600,CA,92251
1603,CA,92008
1606,CA,95437
1608,CA,92626
1610,CA,90059
1612,CA,92501
1615,CA,95127
1617,CA,95670
1618,CA,95431
1625,CO,80751
1626,CA,94606
1627,CO,80206
1628,CO,80701
1629,CO,80537
1630,CO,81401
1631,CO,80538
1632,CO,81212
1634,CO,81004
1635,CO,80465
1636,CO,80723
1637,CO,80821
1638,CO,80010
1640,CO,80030
1641,CO,80214
1642,CO,80233
1646,CO,80910
1647,CO,80905
1650,CO,81506
1651,CO,80524
1653,CO,81001
1656,CO,80236
1659,CO,80229
1661,CO,80906
1663,CO,80110
1664,CO,80517
1668,CO,80014
1670,CO,81230
1673,CO,80909
1675,CA,90731
1678,CO,80226
1680,CA,94601
1681,CO,81321
1683,CO,81418
1684,CO,80121
1689,CO,80108
1692,CO,80921
1695,CO,80122
1697,CO,80720
1698,CO,81052
1699,CO,80203
1700,CO,80487
1701,CO,81144
1702,CO,80123
1704,CO,81328
1705,CO,80758
1707,CO,81063
1710,CO,80813
1712,CO,81047
1713,CO,80015
1714,CO,80219
1715,CO,80734
1718,CO,80011
1720,CO,80003
1721,CO,81425
1722,CO,80022
1725,CO,81301
1728,CO,81526
1730,CO,80241
1731,CO,80526
1734,CO,81101
1736,CO,81067
1739,CO,80601
1741,CO,81623
1743,CO,81601
1744,CO,80631
1745,CO,80231
1746,CO,80104
1747,CO,81147
1750,CO,81625
1752,CO,80634
1753,CO,81050
1756,CO,80218
1757,CT,6471
1758,CT,6450
1759,CT,6460
1760,CT,6357
1761,CT,6069
1762,CT,6053
1763,CT,6479
1764,CT,6776
1765,CT,6810
1767,CT,6704
1768,CT,6010
1769,CT,6360
1770,CT,6032
1772,CT,6604
1773,CT,6355
1774,CT,6382
1775,CT,6088
1776,CT,6488
1777,DE,19707
1778,DE,19807
1779,DE,19806
1780,DE,19805
1781,DE,19963
1784,DE,19713
1785,DE,19901
1786,DE,19711
1787,DE,19973
1789,DE,19808
1790,DE,19904
1791,DE,19977
1793,CO,81201
1798,CO,81416
1800,CO,80759
1801,CO,80439
1802,CO,81003
1803,CO,80301
1804,CO,81005
1805,CO,81641
1807,CO,80012
1811,CO,80513
1812,CO,80550
1813,CO,80807
1814,CO,81039
1815,CO,81054
1816,CO,80045
1817,CO,80020
1819,CO,80247
1822,CO,80207
1825,CO,81226
1826,CO,80737
1827,CT,6374
1828,CO,81089
1829,CT,6492
1831,CT,6033
1832,CO,80924
1833,CT,6040
1834,CO,80234
1835,CO,81090
1837,CT,6418
1838,CO,80810
1839,CT,6119
1840,CT,6117
1841,CT,6484
1842,CT,6241
1844,CT,6095
1845,CT,6611
1846,CO,80835
1847,CT,6106
1849,CT,6457
1851,CT,6831
1852,CT,6705
1854,CO,81073
1855,CT,6790
1859,CT,6902
1860,CO,81521
1862,CT,6082
1863,CT,6710
1864,CT,6062
1865,CT,6473
1866,CO,80026
1869,CO,80111
1871,CO,80021
1874,CT,6475
1875,CT,6903
1876,CT,6002
1877,CT,6437
1878,CT,6762
1879,CT,6385
1881,CT,6067
1884,CT,6516
1885,CT,6018
1886,CT,6480
1887,CT,6712
1889,CT,6320
1890,CT,6708
1892,CT,6890
1893,CT,6118
1896,CT,6051
1899,CT,6070
1900,CO,80134
1901,CO,80127
1904,CO,80129
1905,CO,80126
1906,CO,80215
1907,CO,80138
1908,CO,81082
1909,CO,81140
1913,CO,80204
1914,CO,80227
1915,CT,6430
1917,CT,6412
1918,CT,6525
1920,CT,6432
1921,CT,6415
1924,CT,6410
1925,CT,6280
1929,CT,6108
1930,CT,6416
1932,CT,6850
1933,CT,6795
1934,CT,6052
1936,CT,6066
1937,CT,6111
1938,CT,6340
1939,CT,6716
1940,CT,6517
1942,CT,6035
1944,CT,6610
1946,CT,6513
1948,CT,6825
1951,CT,6897
1954,CT,6426
1962,CT,6830
1963,CT,6469
1966,CT,6234
1969,CT,6512
1970,CT,6105
1971,CT,6037
1973,CT,6405
1974,CT,6518
1975,CT,6001
1977,CT,6770
1982,CT,6068
1985,CT,6414
1988,CT,6114
1989,CT,6514
1992,CT,6107
1996,CT,6880
1999,CT,6511
2002,CT,6443
2005,CT,6076
2007,FL,33610
2008,FL,33455
2009,FL,33707
2010,FL,34994
2011,FL,33830
2012,FL,33853
2013,FL,32117
2014,FL,32084
2016,FL,32405
2017,FL,33756
2018,FL,34653
2019,FL,34601
2020,FL,34689
2021,FL,33805
2022,FL,32210
2023,FL,34429
2024,FL,33710
2025,FL,32174
2026,FL,32504
2027,FL,32547
2028,FL,33004
2029,FL,33823
2030,FL,32792
2031,FL,33950
2032,FL,32724
2033,FL,34452
2034,FL,32326
2035,FL,33308
2036,FL,32548
2037,FL,32720
2038,FL,33613
2039,FL,32901
2040,FL,33810
2041,FL,33460
2042,FL,33407
2043,FL,34748
2045,FL,33319
2046,CT,6519
2048,CT,6759
2049,FL,33162
2050,FL,32757
2054,CT,6840
2056,FL,34209
2059,FL,32953
2060,CT,6096
2062,CT,6470
2064,CT,6851
2065,CT,6489
2066,CT,6782
2067,CT,6084
2068,FL,32726
2072,FL,32570
2074,CT,6614
2075,CT,6702
2076,CT,6078
2079,FL,33139
2080,FL,33445
2081,FL,33629
2082,FL,34471
2084,CT,6877
2093,CT,6606
2094,CT,6260
2098,CT,6896
2099,CT,6226
2101,CT,6447
2102,CT,6483
2104,CT,6268
2105,CT,6022
2108,CT,6801
2110,CT,6074
2112,CT,6239
2116,DE,19947
2117,FL,33161
2118,DE,19803
2119,FL,33021
2120,FL,33563
2123,FL,32258
2124,DE,19709
2126,FL,33144
2127,FL,33020
2128,DE,19810
2129,GA,30120
2130,GA,31071
2131,FL,33772
2133,GA,30314
2134,FL,32608
2135,FL,33759
2136,FL,32351
2139,DC,20017
2140,DC,20008
2141,DC,20037
2142,DC,20016
2145,DC,20001
2146,FL,32169
2147,FL,33437
2149,FL,33703
2150,FL,33458
2152,FL,33311
2153,FL,33431
2154,FL,33316
2155,FL,33305
2156,FL,33705
2157,CT,6477
2158,FL,32209
2159,FL,33435
2160,FL,32114
2161,FL,34698
2162,FL,33160
2163,FL,33709
2165,FL,32216
2166,FL,34208
2168,CT,6422
2170,FL,33612
2176,DE,19940
2178,DE,19720
2179,DE,19966
2180,DE,19809
2182,DE,19958
2188,DC,20015
2189,DC,20002
2190,DE,19706
2191,DC,20032
2194,DC,20020
2196,DC,20005
2199,DC,20010
2202,DC,20019
2203,DC,20018
2205,FL,32750
2207,FL,34684
2209,FL,34741
2210,FL,32904
2211,FL,33907
2212,FL,33615
2213,FL,34667
2214,FL,33614
2215,FL,33782
2217,FL,34232
2218,FL,33142
2219,FL,34677
2220,FL,34112
2221,FL,33401
2222,FL,32257
2224,FL,32561
2225,FL,32808
2227,FL,33462
2229,FL,34972
2231,FL,34787
2232,FL,33809
2233,FL,33712
2234,FL,33870
2235,FL,33137
2237,FL,32955
2238,FL,33901
2239,FL,34950
2240,FL,33157
2241,FL,34641
2242,FL,33324
2243,FL,33062
2244,FL,33060
2248,FL,32539
2249,FL,32308
2250,FL,32401
2251,FL,33940
2254,FL,34205
2255,FL,33486
2256,FL,33317
2257,FL,33176
2258,FL,32404
2260,FL,33714
2261,FL,33713
2263,FL,34239
2266,FL,33880
2268,FL,32063
2272,FL,34608
2273,FL,33525
2275,FL,33573
2276,FL,34105
2277,FL,32960
2279,FL,33408
2280,FL,32693
2281,FL,34234
2283,FL,33141
2284,FL,33758
2285,FL,34224
2286,FL,33128
2287,FL,33852
2288,FL,32696
2289,FL,32796
2290,FL,33179
2291,FL,32837
2292,FL,32086
2293,FL,33150
2294,FL,33884
2297,FL,32751
2298,FL,32607
2299,FL,32034
2300,FL,32211
2301,FL,34285
2302,FL,34231
2303,FL,32424
2307,FL,33166
2308,FL,33321
2310,FL,32204
2312,FL,33765
2313,FL,32701
2314,FL,33873
2315,FL,33952
2317,FL,32763
2319,FL,33771
2320,FL,34952
2325,FL,33904
2326,FL,33433
2327,FL,32703
2329,FL,32055
2334,FL,33919
2335,FL,34237
2337,FL,32073
2338,FL,34947
2339,FL,32514
2340,FL,34292
2342,FL,32725
2344,FL,32456
2345,FL,34103
2347,FL,33844
2348,FL,33351
2351,FL,33461
2353,FL,32605
2354,FL,32905
2356,FL,32952
2357,FL,33440
2358,FL,34461
2360,FL,33484
2363,FL,33903
2364,FL,34997
2365,FL,32110
2367,FL,33147
2368,FL,33035
2369,FL,32806
2370,FL,34287
2372,FL,33510
2373,FL,34711
2375,FL,33936
2376,FL,34695
2378,FL,32347
2380,FL,32218
2385,FL,33065
2387,FL,33063
2393,FL,34769
2394,FL,34203
2395,FL,32771
2396,FL,32256
2397,FL,33030
2399,FL,33948
2402,FL,33980
2407,FL,33411
2408,FL,33611
2409,FL,33012
2410,FL,32091
2411,FL,33426
2412,FL,33406
2414,FL,34113
2416,FL,33409
2417,FL,32713
2419,FL,33566
2420,FL,33313
2422,FL,32779
2424,FL,33415
2425,FL,33625
2426,FL,33016
2430,FL,34474
2431,FL,32822
2432,FL,33177
2433,FL,34746
2436,FL,33064
2439,FL,33180
2441,FL,34221
2442,FL,32825
2446,FL,32064
2448,FL,34238
2449,FL,33716
2450,FL,32966
2451,FL,33777
2454,FL,33155
